phase,split,kind,relative_path,size_bytes,sha256
after,train,labels,dataset_clean/train/labels/T_59_20190612_090635_jpg.rf.4fbbb7a425fd258616c8cfc2a994275a.txt,68,94464eaa92e0526f1025a14752c4cbdb66aa99de7ed1080d1880881c6d149872
after,train,labels,dataset_clean/train/labels/T_59_20190612_090635_jpg.rf.83b48f79ac993894e58c4351f326ea50.txt,69,677d32a69d3829dad352d2ff1ea74d65fb4f786028bb9aced43178e345997a3e
after,train,labels,dataset_clean/train/labels/T_59_20190612_090635_jpg.rf.f14385e703a81cf2d488a2d66a4a1f34.txt,69,677d32a69d3829dad352d2ff1ea74d65fb4f786028bb9aced43178e345997a3e
after,train,labels,dataset_clean/train/labels/T_5_20190607_074439_jpg.rf.259ecaf5199aaf00feb337f90adec02a.txt,78,32cd77cadad875f101fe867c58c2af8a260e0cfd4ab6fc47b34a8352991661dd
after,train,labels,dataset_clean/train/labels/T_5_20190607_074439_jpg.rf.b5f4d8c1367664d7b9ab4f12feb9484c.txt,79,76b0aaa8c5e2061dbf374d14c0c91fcbb55968791709da3209c1d6815fe8ef23
after,train,labels,dataset_clean/train/labels/T_62_20190612_091625_jpg.rf.55ba7fecc54e5719078ef939af9e198e.txt,78,83780017d04648143ef631737fb0d452454c79d16e5970b1d4b53914c4c53ef1
after,train,labels,dataset_clean/train/labels/T_62_20190612_091625_jpg.rf.7bbb40b6b35ee2dad00f8d2ed718f26a.txt,78,83780017d04648143ef631737fb0d452454c79d16e5970b1d4b53914c4c53ef1
after,train,labels,dataset_clean/train/labels/T_62_20190612_091625_jpg.rf.e2f9be78abb838dcfd747921696902f1.txt,69,531c337a859f6d82d096de957b02584b64558e9a7b0dcc39c3dbfff3bde4aea3
after,train,labels,dataset_clean/train/labels/T_64_20190612_092742_jpg.rf.16d6a40d1261b660f74b3f9f9a9cfcab.txt,79,681ee51f271741b572d915b90cd35ed12e558e04adac0035b5e32c5b2fe92b32
after,train,labels,dataset_clean/train/labels/T_64_20190612_092742_jpg.rf.1a1657334cd30905e5528058a3a6e207.txt,80,28dbd65344ca0df8643ea2618a8efc50046f81ed5c10dabf4c5f5b1ea31874e4
after,train,labels,dataset_clean/train/labels/T_64_20190612_092742_jpg.rf.548d8dac2da05a91a5ef228df792cca8.txt,79,2127a1c5739f9b74c81cf9e09f8ee1693b1c7a26b93c437f4436210c2f958f5b
after,train,labels,dataset_clean/train/labels/T_64_20190612_092742_jpg.rf.9747868f1ed4bc86665cb3916365e888.txt,80,28dbd65344ca0df8643ea2618a8efc50046f81ed5c10dabf4c5f5b1ea31874e4
after,train,labels,dataset_clean/train/labels/T_64_20190612_092742_jpg.rf.a2b365bab24167559c71103885be9a77.txt,79,bf552193eb39e992657e39c69ef40a9a0b04e46bd5044f67b4a11e32021f5356
after,train,labels,dataset_clean/train/labels/T_64_20190612_092742_jpg.rf.e08a7c7e5da8aa5a96a9f92c89110c6e.txt,78,a39d39cf74254b12a03597001eb507f830f33ba9290a2920370fe0203f8f611f
after,train,labels,dataset_clean/train/labels/T_64_20190612_092742_jpg.rf.f6aafb6886998518b31b2dcf407f4794.txt,79,681ee51f271741b572d915b90cd35ed12e558e04adac0035b5e32c5b2fe92b32
after,train,labels,dataset_clean/train/labels/T_65_20190613_075213_jpg.rf.03280f07146c01935fa1b07368eda0be.txt,79,3211edfe287be460ba39263605c2d28c2e52b8116e6ec60a7b528ac0a72b7743
after,train,labels,dataset_clean/train/labels/T_65_20190613_075213_jpg.rf.0595282c23e1595b893683470a9b62a3.txt,79,3211edfe287be460ba39263605c2d28c2e52b8116e6ec60a7b528ac0a72b7743
after,train,labels,dataset_clean/train/labels/T_65_20190613_075213_jpg.rf.097bc273a74af4e3c5df0309d0ff5361.txt,78,96a8a8173724a2eecf840754b6130250f1b3cbaec26e82fc8c796c0499e336fd
after,train,labels,dataset_clean/train/labels/T_65_20190613_075213_jpg.rf.3c9ca049cbfd886e6828519ebca53516.txt,78,68ae2a991c16fcf1abcb4b8e1092c1b3b4d52556868fbe7f7f923f558925b85d
after,train,labels,dataset_clean/train/labels/T_65_20190613_075213_jpg.rf.732015e72861743c33f97180ceca2082.txt,78,fb1ba29f1fd7ed00274a5663752f363e3da4734c8222cc4d49c7eaae9532c76c
after,train,labels,dataset_clean/train/labels/T_65_20190613_075213_jpg.rf.b4842356b2b313c2a50ccbf0a3d1465c.txt,78,81c11b7dae772b876b0be1dd3e2051f226f93dacd997bca6550f6cb371e60cc9
after,train,labels,dataset_clean/train/labels/T_65_20190613_075213_jpg.rf.be6faf99b9a7e4ab02d86f058497b4b4.txt,78,68ae2a991c16fcf1abcb4b8e1092c1b3b4d52556868fbe7f7f923f558925b85d
after,train,labels,dataset_clean/train/labels/T_65_20190613_075213_jpg.rf.d026ac778e76ac0e34f1de7c81271a5b.txt,68,b9a8072c19b9a00d7f9fa5953d7712d08790110c1d0954dfffa72aa8cf1bd4a0
after,train,labels,dataset_clean/train/labels/T_65_20190613_075213_jpg.rf.d3ce5828f4d335946df70c3a3d72b4a8.txt,78,81c11b7dae772b876b0be1dd3e2051f226f93dacd997bca6550f6cb371e60cc9
after,train,labels,dataset_clean/train/labels/T_66_20190613_075959_jpg.rf.69afb3fd6016ba34de16bdddb1ed3936.txt,77,02901df5f1fb43db812a029f5a820b7ebcd5fea4c041dd9e31daf7636828fa26
after,train,labels,dataset_clean/train/labels/T_66_20190613_075959_jpg.rf.6cb516bae8799e0b7d91de0433b6f35f.txt,68,9d730e6a7758a5412f324cb33a1367584130cdda5533ccad0fd11671f46439be
after,train,labels,dataset_clean/train/labels/T_66_20190613_075959_jpg.rf.7f7d1cf11ea02cc1ec3bffd727314804.txt,69,2abfa3c0098180d3d9f8b21f867622d62cc77978ae640b3d382b16819f98f9aa
after,train,labels,dataset_clean/train/labels/T_66_20190613_075959_jpg.rf.ca3b850379662cbafd5137a5f3a582fa.txt,68,9d730e6a7758a5412f324cb33a1367584130cdda5533ccad0fd11671f46439be
after,train,labels,dataset_clean/train/labels/T_66_20190613_075959_jpg.rf.d4340237a5feeac30d1cdc6d512eca6e.txt,78,3148602263ef293c249978fede97d6765992deab833d183c56eb5323dffaa6dd
after,train,labels,dataset_clean/train/labels/T_66_20190613_075959_jpg.rf.db2c114a687eb86e421f2a44d45eea9c.txt,77,02901df5f1fb43db812a029f5a820b7ebcd5fea4c041dd9e31daf7636828fa26
after,train,labels,dataset_clean/train/labels/T_6_20190607_074640_jpg.rf.1d2e416a95e7f8e414e3b31f069191c7.txt,77,8b5f88d0f6089c2daf45879f039b7a6e1dfd84c9ba09a813fbd8ddc5a3576e19
after,train,labels,dataset_clean/train/labels/T_6_20190607_074640_jpg.rf.2239e28d13dfd7b88164d346bd0ada39.txt,78,0463c97f4e4f79bc68084b8d55992d324203bcecee875730b26dc61c3ef5081d
after,train,labels,dataset_clean/train/labels/T_6_20190607_074640_jpg.rf.2497b3af1b013242fd6cd4b16440f166.txt,78,bb66e26cce2f58304873c29187cda33d9e1a953204f51ef03f3f0cbd6f593bcf
after,train,labels,dataset_clean/train/labels/T_6_20190607_074640_jpg.rf.4f010307274129ece94e81e71e0c502e.txt,79,6d194a6a9ffbd29064235bf3edd21ccc2a92107a9f9c4c8f31adc106b264769c
after,train,labels,dataset_clean/train/labels/T_6_20190607_074640_jpg.rf.74110a9f69757dcdfa399f58bd2b8d44.txt,79,6d194a6a9ffbd29064235bf3edd21ccc2a92107a9f9c4c8f31adc106b264769c
after,train,labels,dataset_clean/train/labels/T_6_20190607_074640_jpg.rf.8564b99c6ef14d5237ca754cb87dc4eb.txt,78,0463c97f4e4f79bc68084b8d55992d324203bcecee875730b26dc61c3ef5081d
after,train,labels,dataset_clean/train/labels/T_6_20190607_074640_jpg.rf.c969ae675e34dea10c4bbeaef1e5673d.txt,78,ddfaaf71abfe4303bb64c753b48d66f7e316ac7b15aef60f410a157ddfe04326
after,train,labels,dataset_clean/train/labels/T_70_20190613_081811_jpg.rf.0acee5554542a13c34765a32ca72e16d.txt,77,6d7b553a6db602a716b32234c88baa20c96e5016c3658e3cf37cac1fe0887cd4
after,train,labels,dataset_clean/train/labels/T_70_20190613_081811_jpg.rf.4ae438bed1c45765d04057d45a49e7b7.txt,78,71747808a07ad5c38ff6cf80bad03b67c31bc16536e985a72ad98fb4dd9d8ac5
after,train,labels,dataset_clean/train/labels/T_70_20190613_081811_jpg.rf.93fa4b5249b52bedd21ec2991df57f4b.txt,77,22866cc746bd21e582b6c0fd426c9ee87e32d4ba531b42dc7b12c4be3de0d7bb
after,train,labels,dataset_clean/train/labels/T_70_20190613_081811_jpg.rf.b0543e13424b27127412b1215b9c9a7b.txt,77,22866cc746bd21e582b6c0fd426c9ee87e32d4ba531b42dc7b12c4be3de0d7bb
after,train,labels,dataset_clean/train/labels/T_71_20190613_083200_jpg.rf.0b592eab79edf69bdf1abbb7598ebc0b.txt,77,c3a4ed0e8e356d8fd3c827494a34bdca51d2f415b7ba183580689bb8b693e05f
after,train,labels,dataset_clean/train/labels/T_71_20190613_083200_jpg.rf.1946d44fc347bbbab18d409e606802e5.txt,78,dd2afb7aa02f180fe450898376d6fa5ea1ed26138cef72c8ae40e92c3e7c6878
after,train,labels,dataset_clean/train/labels/T_71_20190613_083200_jpg.rf.2e240a843b46eaa294d6575b951be522.txt,77,f00d8ee3453dfcb518503c91ffb3e7f4ed4126e13ab4ddeb2daf9a51c145ce9c
after,train,labels,dataset_clean/train/labels/T_71_20190613_083200_jpg.rf.7e10ed5543ab045ffb559a7a9cf9ded4.txt,78,d68d53353bca4ab4b3b2f251e21b27772a3a6c0863b8854b621b9ee0d85a4911
after,train,labels,dataset_clean/train/labels/T_71_20190613_083200_jpg.rf.8f762cdd614814b9428d4194b120a631.txt,78,dd2afb7aa02f180fe450898376d6fa5ea1ed26138cef72c8ae40e92c3e7c6878
after,train,labels,dataset_clean/train/labels/T_71_20190613_083200_jpg.rf.be93f3f6ba2d99eda9e9f54fcb2a4da7.txt,77,f00d8ee3453dfcb518503c91ffb3e7f4ed4126e13ab4ddeb2daf9a51c145ce9c
after,train,labels,dataset_clean/train/labels/T_71_20190613_083200_jpg.rf.ea5aea6a75bfaad057a2b771585ba30a.txt,78,1efb3eb03724675fd501a96e6ef6b9dd411a23bf513decadd3d3081ce018e5f9
after,train,labels,dataset_clean/train/labels/T_72_20190613_083940_jpg.rf.0523f01edf1ac22ec1e17875eb945c25.txt,78,d21febe1ebf8ca53065d6f57b95f32fd97c35e56c1b4bd3f1c8c1364362ae7d3
after,train,labels,dataset_clean/train/labels/T_72_20190613_083940_jpg.rf.37ccc3b85cd793998b002dd7ce88c13a.txt,79,aa7348a99ac52d663f3d2365c0e2fc1b348247f65a49c9383ede912f86c201dc
after,train,labels,dataset_clean/train/labels/T_72_20190613_083940_jpg.rf.4347cadd0b7246328539a8069a7feedc.txt,78,49e38dc7cafa350834f23e4f513d85cee73390122bd7bdd5f9b39fe6ad507936
after,train,labels,dataset_clean/train/labels/T_72_20190613_083940_jpg.rf.a46a285bf451a58079570399145ac667.txt,79,ada01bbde1fbd9f1b5b31aa54f6e792c6bf156cff7ea06f03d05bde7ea67b460
after,train,labels,dataset_clean/train/labels/T_72_20190613_083940_jpg.rf.a5a0523d535fdec13ebae251c9e37dfe.txt,79,aa7348a99ac52d663f3d2365c0e2fc1b348247f65a49c9383ede912f86c201dc
after,train,labels,dataset_clean/train/labels/T_72_20190613_083940_jpg.rf.b239e47962f9d4cc9d283282725c9768.txt,79,aa5a51cdb1bf029e952bdcd590bec36abb8e6081d8a5e75d4ada570a33ca2a51
after,train,labels,dataset_clean/train/labels/T_72_20190613_083940_jpg.rf.d902d2def5dfa9b40deb0bb7bb138bc8.txt,79,ada01bbde1fbd9f1b5b31aa54f6e792c6bf156cff7ea06f03d05bde7ea67b460
after,train,labels,dataset_clean/train/labels/T_73_20190613_084628_jpg.rf.62b984738f9e290e05dabe0dd5a40188.txt,80,a4342f809e2ff543dfffc32d03216610ce93008acebdc8db46afdc940aea5090
after,train,labels,dataset_clean/train/labels/T_73_20190613_084628_jpg.rf.670afae156b0eef7ee01dde90d82b63e.txt,78,028cec245e68fa361260699255ced4383b0b7f4780417e45e13bf25830c83663
after,train,labels,dataset_clean/train/labels/T_73_20190613_084628_jpg.rf.691f4e1fc751d40665024d333691abf2.txt,70,fe600f772a0707e61cdb1e94ea94486922dc40adb5f63724ac21fcece8bf3edf
after,train,labels,dataset_clean/train/labels/T_73_20190613_084628_jpg.rf.7e713a5a7cff2951ced5e9d91b619eda.txt,80,a4342f809e2ff543dfffc32d03216610ce93008acebdc8db46afdc940aea5090
after,train,labels,dataset_clean/train/labels/T_73_20190613_084628_jpg.rf.8db6c5c996dc83690a8336074e0e7b04.txt,70,50608d797922b8f64f1a0c37120513ac1ae2c418834a0a1d54a7842c8d21398d
after,train,labels,dataset_clean/train/labels/T_73_20190613_084628_jpg.rf.a41a1c9ff9f94daee28865a024affd80.txt,78,9dafffbdac3f7333fa12e63bc1d27efadbf3b35797ddad1a1af63d132211b6fe
after,train,labels,dataset_clean/train/labels/T_73_20190613_084628_jpg.rf.b5e5d13214df827a7f0729f09c6863c7.txt,78,9dafffbdac3f7333fa12e63bc1d27efadbf3b35797ddad1a1af63d132211b6fe
after,train,labels,dataset_clean/train/labels/T_73_20190613_084628_jpg.rf.ce6358e6d1d6026216f410ff3afcc28a.txt,80,bf94391d7537af8be2a1942c869a1dd2b8fc1c53c78b4c426e355d86cb814536
after,train,labels,dataset_clean/train/labels/T_73_20190613_084628_jpg.rf.db128b8b00513466cd72081799312af9.txt,70,50608d797922b8f64f1a0c37120513ac1ae2c418834a0a1d54a7842c8d21398d
after,train,labels,dataset_clean/train/labels/T_75_20190613_092335_jpg.rf.31cbb4655027b591be1e03034f97a39f.txt,68,60a00bee426d1b8a684ae8affa7f2b33d603eb59051e08165c4d421c8550c08f
after,train,labels,dataset_clean/train/labels/T_75_20190613_092335_jpg.rf.4514082661f71f8aef02e544d9a915b9.txt,44,5a5db4ee2f02d9bcdd57e0d54791b1500b7f441eee254daca2c02951a2ad01d8
after,train,labels,dataset_clean/train/labels/T_75_20190613_092335_jpg.rf.4970fbdabdb9efc99b482441a6f2135a.txt,77,6f4457c42aeb90dd37c45078453fd520daeba6eb6e7de13d25f806cd00a59e14
after,train,labels,dataset_clean/train/labels/T_75_20190613_092335_jpg.rf.622dab9df24113c69f283de1f8694fa8.txt,77,6f4457c42aeb90dd37c45078453fd520daeba6eb6e7de13d25f806cd00a59e14
after,train,labels,dataset_clean/train/labels/T_75_20190613_092335_jpg.rf.934961c2b2501af39351c10a80d3e4df.txt,79,72c295c704a7a8f69406207741e721e9aad84ffda4e425a07aa68949731b193b
after,train,labels,dataset_clean/train/labels/T_75_20190613_092335_jpg.rf.a4b35c6b30f8855dfd99ea4d5440cc93.txt,79,a0c058a3dac822d0461ed5f0a5e1057b2094b492562c22177d963e530ad8ac35
after,train,labels,dataset_clean/train/labels/T_75_20190613_092335_jpg.rf.c6b80b7d477faf48ace675f6f79ea478.txt,79,ea0119663b8d31aa3e13ebb32ec8bcb61fed83eca9b0928b31751c659b64f5f7
after,train,labels,dataset_clean/train/labels/T_75_20190613_092335_jpg.rf.d63a49d7ea999e04a44fa8864119f26d.txt,79,a0c058a3dac822d0461ed5f0a5e1057b2094b492562c22177d963e530ad8ac35
after,train,labels,dataset_clean/train/labels/T_75_20190613_092335_jpg.rf.ec107c06c2c5e4bd93c30cadc921c902.txt,68,60a00bee426d1b8a684ae8affa7f2b33d603eb59051e08165c4d421c8550c08f
after,train,labels,dataset_clean/train/labels/T_77_20190613_093815_jpg.rf.1d01a9ad357742518c19cc7804a1835b.txt,79,85109f12fb0005132b1becdf1a8c9e0c539dd8c0df42aadcaf960c79baf87d9a
after,train,labels,dataset_clean/train/labels/T_77_20190613_093815_jpg.rf.46df9c64c79908cfb23da20494c9a6b0.txt,77,ca485a9a79a12d06da14ab54987cf9934a11c742b5a9c7057a14a0b4d3268430
after,train,labels,dataset_clean/train/labels/T_77_20190613_093815_jpg.rf.5c089f6fffabd28ca26575b175d91b82.txt,79,85109f12fb0005132b1becdf1a8c9e0c539dd8c0df42aadcaf960c79baf87d9a
after,train,labels,dataset_clean/train/labels/T_77_20190613_093815_jpg.rf.84eaaa572126028de188f660bacafa42.txt,77,e580a208188c258e42bab2e779d383347e333bfb240178ad0eed2b19d1425dbc
after,train,labels,dataset_clean/train/labels/T_77_20190613_093815_jpg.rf.863285edfcc31a509e61379d95bf22c1.txt,77,ca485a9a79a12d06da14ab54987cf9934a11c742b5a9c7057a14a0b4d3268430
after,train,labels,dataset_clean/train/labels/T_77_20190613_093815_jpg.rf.9e0e20674fa40ccabee4901c9e1def24.txt,79,0d5ba2ccb6faeee927e801652fdca2f055e998f68923b222a123f892980973cd
after,train,labels,dataset_clean/train/labels/T_77_20190613_093815_jpg.rf.c5377f2e043768f54c43a43e64ac59a7.txt,78,afc20dc284ec17ab442843417050a44d8518df8f77f73bc4efc6dcf571a5f190
after,train,labels,dataset_clean/train/labels/T_77_20190613_093815_jpg.rf.d2eb8fc46414cfe5f74e68e8a2a8117a.txt,68,f672d6400df73a7a494d131101c3fb0ce9ad795a7a9bc63e9dd7cd67b546ab8e
after,train,labels,dataset_clean/train/labels/T_77_20190613_093815_jpg.rf.ffcc78f4e4e41c5f8b0c063c331fcc12.txt,77,e580a208188c258e42bab2e779d383347e333bfb240178ad0eed2b19d1425dbc
after,train,labels,dataset_clean/train/labels/T_78_20190614_074753_jpg.rf.15ddaff8130521116151bb6f5ac610a7.txt,79,22d720c7560c0606a7c52312418baf906cfb79dba59c88796431b8b563ccc2b6
after,train,labels,dataset_clean/train/labels/T_78_20190614_074753_jpg.rf.33dd42a49dd552041e2b22633b47d534.txt,79,e91d83de7b7651be09964e3cb6e1c9a98aa4e7c549d9491232be703123e1bf67
after,train,labels,dataset_clean/train/labels/T_78_20190614_074753_jpg.rf.a2bfb748a6b01908f6d0a9b586893805.txt,79,41cd3fa156601c89e1e996b29578271fc680027cc65dbdf4f8f5afc6119d57f5
after,train,labels,dataset_clean/train/labels/T_78_20190614_074753_jpg.rf.cc3a9050f2857dbcb9a0cde2f34dbd0c.txt,79,e91d83de7b7651be09964e3cb6e1c9a98aa4e7c549d9491232be703123e1bf67
after,train,labels,dataset_clean/train/labels/T_79_20190614_075002_jpg.rf.4e730add28f0f93a136dd68fb9262395.txt,66,adfc5bf25ea1e2eb0678b21ae33c77c21849c9bfc3a057960e0562cf10f72eab
after,train,labels,dataset_clean/train/labels/T_79_20190614_075002_jpg.rf.8f620b68be527a3711c9aaeff201cab1.txt,67,014a40819d7d002eec66441b18cb5667928423a53f2be0379492baf41112e580
after,train,labels,dataset_clean/train/labels/T_79_20190614_075002_jpg.rf.9722525b1506fd21a3bd468e8a11c08c.txt,66,adfc5bf25ea1e2eb0678b21ae33c77c21849c9bfc3a057960e0562cf10f72eab
after,train,labels,dataset_clean/train/labels/T_79_20190614_075002_jpg.rf.a9be06003b32a07b8bb67a8dbbbc75c3.txt,78,c430ddb09a71c03c353b2b814625a54f22d863f32032a49074b27dbaa76d978b
after,train,labels,dataset_clean/train/labels/T_79_20190614_075002_jpg.rf.cd7d051e310e98bb3889ba9325c986da.txt,78,c430ddb09a71c03c353b2b814625a54f22d863f32032a49074b27dbaa76d978b
after,train,labels,dataset_clean/train/labels/T_79_20190614_075002_jpg.rf.df5ea607467b34ddb3507170d246f7aa.txt,78,8124f03a50faa39c94330e5f5fe63a4e42059477790d2a5ffb330f60fdc31345
after,train,labels,dataset_clean/train/labels/T_79_20190614_075002_jpg.rf.e8c86aa17657c6a4056ae105ef89a617.txt,78,44e5990b90e8a763ec9f47470cc5f8ddefb13c4dca96a51c9fb7e2cae287e7cd
after,train,labels,dataset_clean/train/labels/T_80_20190614_075052_jpg.rf.7b0dc3150da4891f0257ecc5a91cc898.txt,77,7571d33e9eeb9e46541a74c817761c51c9850fd463ff7cd9dae85bf4a1ff753a
after,train,labels,dataset_clean/train/labels/T_80_20190614_075052_jpg.rf.a6f500d43d9f03b484e1562d58fdbbc2.txt,78,8dc48a158e8295f081589b30d9264d964813fdf8c3af2b699712d34f91a75db6
after,train,labels,dataset_clean/train/labels/T_80_20190614_075052_jpg.rf.c6314a0b67cfe4564f57d03b31302a69.txt,78,8dc48a158e8295f081589b30d9264d964813fdf8c3af2b699712d34f91a75db6
after,train,labels,dataset_clean/train/labels/T_82_20190614_080327_jpg.rf.8ba36e3ca635975b7628f4f53061996a.txt,77,05d00241d75ed56e16d61ed89adcc8e0113f2c5fa768e39d0d43c8a3cc25398a
after,train,labels,dataset_clean/train/labels/T_82_20190614_080327_jpg.rf.ae288e5c3447222fce501701ea00e875.txt,79,39e10d04eddffaca9bc7d1a3d4d4163aae2560a66840e870a096a94bb04ff740
after,train,labels,dataset_clean/train/labels/T_84_20190614_080746_jpg.rf.3b38fc93c2697ab911fc592bc98fa40d.txt,78,da3a6c0b80a2ad66df39f995651d795eea7a802a78db427f0be9e3915e1c3c1f
after,train,labels,dataset_clean/train/labels/T_84_20190614_080746_jpg.rf.40b7e14fb936742d67ad772b10f4e109.txt,77,48d92faab255b58f9b673df7cdb4f2ec0d62083414437bb82159f74ac8c6f79e
after,train,labels,dataset_clean/train/labels/T_84_20190614_080746_jpg.rf.48c8acb0e490bbd00fa94c9da7872ed3.txt,78,f82dac4ef6d55f77d6de1d2310fe0a5823d488ae2bb0449438de12ccd8049b38
after,train,labels,dataset_clean/train/labels/T_84_20190614_080746_jpg.rf.5adf25c4ffa1bcfc32575a5e01e3fcc4.txt,78,da3a6c0b80a2ad66df39f995651d795eea7a802a78db427f0be9e3915e1c3c1f
after,train,labels,dataset_clean/train/labels/T_84_20190614_080746_jpg.rf.cbaf23ddda0df4495f6980e6600cee98.txt,77,48d92faab255b58f9b673df7cdb4f2ec0d62083414437bb82159f74ac8c6f79e
after,train,labels,dataset_clean/train/labels/T_84_20190614_080746_jpg.rf.dc23aa9250295bd1e618141508592942.txt,79,cd25301189edde32a2746800977ce9c3c1dd2f0fe93feb7e69e7b8209342a6d1
after,train,labels,dataset_clean/train/labels/T_85_20190614_081338_jpg.rf.74c2141295fc00a2762d9a1f23923020.txt,69,1995603a49b75be9d91ee06e521f5552d37e4aea24a34f69395753eeebf09bf6
after,train,labels,dataset_clean/train/labels/T_87_20190614_081929_jpg.rf.6d45404f94bf34740bfe853509978784.txt,77,f214f64d11f8b7154da9b18e22f06118af8a191b2bb3a086c40577563eaea1d8
after,train,labels,dataset_clean/train/labels/T_87_20190614_081929_jpg.rf.939a31599fa57243e2506b3700249025.txt,77,1134d08d761d759b4cef728a348740a9c8145d832c84f7358f417fd76b6ae432
after,train,labels,dataset_clean/train/labels/T_87_20190614_081929_jpg.rf.ce246064b143b3afa4f7edec58dcaa12.txt,77,f214f64d11f8b7154da9b18e22f06118af8a191b2bb3a086c40577563eaea1d8
after,train,labels,dataset_clean/train/labels/T_88_20190614_082233_jpg.rf.07377210c7f11861613d07d8ee02d526.txt,77,7ae8f98a6f75de58c249887ffecd944c39a7f08869d06e056a2f4e01f5960056
after,train,labels,dataset_clean/train/labels/T_88_20190614_082233_jpg.rf.102cf570a19b0d32eec917ea95f0cd73.txt,77,7ae8f98a6f75de58c249887ffecd944c39a7f08869d06e056a2f4e01f5960056
after,train,labels,dataset_clean/train/labels/T_88_20190614_082233_jpg.rf.320f2c8770c32dbf3d1c15438bd2467a.txt,78,79089b68bbbfbb237f9a8684eb13c1c006a7bd66f4fb78feac437023d99f41f9
after,train,labels,dataset_clean/train/labels/T_88_20190614_082233_jpg.rf.711d825b09b93012da4407d6c3dc848c.txt,77,64e4181dbc89aa4aed68b53146897458a37ac31ad05d34343e3565eb321fe5cb
after,train,labels,dataset_clean/train/labels/T_88_20190614_082233_jpg.rf.7213f7699f5f126320e4ec69541b3ec6.txt,80,d45ccaae4a165dfcf7d8aa0761c51174079b79abb6074a266b0d6bf126671e61
after,train,labels,dataset_clean/train/labels/T_88_20190614_082233_jpg.rf.d9dbbd347d89d76a0becb5fd9ce8e9dd.txt,80,d45ccaae4a165dfcf7d8aa0761c51174079b79abb6074a266b0d6bf126671e61
after,train,labels,dataset_clean/train/labels/T_88_20190614_082233_jpg.rf.e9fa46cfef1be28b4d56998ef65e3673.txt,80,849e8f57dc8d7a6fe1dfaa54aac1aa97c99277efae78fa5fc6d5c328d3506fac
after,train,labels,dataset_clean/train/labels/T_89_20190614_082828_jpg.rf.060721f52f81a7a07dab7f9a381f2727.txt,77,3cf394e881b95c9f4992d67d7291f34c2e271b81ac7ea6417c13b3cdf99365bb
after,train,labels,dataset_clean/train/labels/T_89_20190614_082828_jpg.rf.16256b4189b678200a79db586b0d7e9b.txt,77,d0b7c8da3056ccff050ba16d05328628e5a0af2a8813d89e2ac26b5c294c4deb
after,train,labels,dataset_clean/train/labels/T_89_20190614_082828_jpg.rf.f46d014be2e7125a0901e141750010e0.txt,77,fe0a904de4f42e4586bd06cf29cb02dc7b51312b9d235e0f06a4badc1d376b1b
after,train,labels,dataset_clean/train/labels/T_89_20190614_082828_jpg.rf.f91c4af7397e511d3f2320997c10c0cd.txt,77,fe0a904de4f42e4586bd06cf29cb02dc7b51312b9d235e0f06a4badc1d376b1b
after,train,labels,dataset_clean/train/labels/T_90_20190614_083843_jpg.rf.2936004d4b2a857ddc2137703b888ad7.txt,79,ce798e23ef9ebd6602eec9a67e68a5505923d46e93e2efee1e8373de9bc462da
after,train,labels,dataset_clean/train/labels/T_90_20190614_083843_jpg.rf.90d582f70580add8377c392b444caeef.txt,69,7418117b7bba7ee4e228bfed76cd51731d091b98988d2aef7f488edd90dd59f1
after,train,labels,dataset_clean/train/labels/T_90_20190614_083843_jpg.rf.e0c352bb48800c9b80698bb618464301.txt,78,ba9fe79eeb169acfb89e1cee6514cecefd72c0dd65c381dfd82b3656b794d889
after,train,labels,dataset_clean/train/labels/T_90_20190614_083843_jpg.rf.f890969c2990bbcaa288493bb93ce18b.txt,79,ce798e23ef9ebd6602eec9a67e68a5505923d46e93e2efee1e8373de9bc462da
after,train,labels,dataset_clean/train/labels/T_91_20190614_085732_jpg.rf.35a4697fcfce5ca37bfe552fc1d8d468.txt,79,a137afcc2c1000d820fc81784dd44441c4c228ab2f27202c8405033824fb686c
after,train,labels,dataset_clean/train/labels/T_91_20190614_085732_jpg.rf.47b0bf3adab851bcb410571c1a3ee3f9.txt,79,88364c6fa66126357bcd60a78c4f5a2ef912974a49136efc22a6149157f0e20e
after,train,labels,dataset_clean/train/labels/T_91_20190614_085732_jpg.rf.4d4750feac97e636e8fe89a3d58dceef.txt,79,04dbf4711c0b6517b2495539274c00cd269677b0d26e02a0cb51f8ef0caed915
after,train,labels,dataset_clean/train/labels/T_91_20190614_085732_jpg.rf.5410ce24ce9c98ea643a8e0441d84383.txt,78,246b84ed4be99b1a63f31c5e9ec169a85d667e5c5a8a7d726ea1814721be4395
after,train,labels,dataset_clean/train/labels/T_91_20190614_085732_jpg.rf.580437b71825c5f7d4d213c5162a9275.txt,78,246b84ed4be99b1a63f31c5e9ec169a85d667e5c5a8a7d726ea1814721be4395
after,train,labels,dataset_clean/train/labels/T_91_20190614_085732_jpg.rf.8419db9e98f2896a53e9819a12c0f864.txt,79,88364c6fa66126357bcd60a78c4f5a2ef912974a49136efc22a6149157f0e20e
after,train,labels,dataset_clean/train/labels/T_91_20190614_085732_jpg.rf.86505784d6d00ba8c42f48246caff2e6.txt,77,f424d0ec287bde852c9793aa5f1c20dc7912a3b73c38a8c757239356b4222d00
